gene_id	name	product	n_syn	n_mis	n_non	wmis_cv	pmis_cv	sample	contig	bin	phylum	contamination	pathway
HIFPLKJG_01044	dsrF	Intracellular sulfur oxidation protein DsrF	7	2	0	0.118136140340262	0.00394515272578655	S1	NODE_373_length_39316_cov_74.298082	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01044	dsrF	Intracellular sulfur oxidation protein DsrF	8	2	0	0.0948864148343821	0.000874603703066801	S5	NODE_373_length_39316_cov_74.298082	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01104	dsbB	Disulfide bond formation protein B	5	4	0	0.387912880504177	0.188165790136389	S1	NODE_413_length_36498_cov_91.528332	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01104	dsbB	Disulfide bond formation protein B	4	4	0	0.481521159778653	0.350876121014451	S5	NODE_413_length_36498_cov_91.528332	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01176	metZ	O-succinylhomoserine sulfhydrylase	9	1	0	0.04176303724964	4.94178281780222e-05	S5	NODE_437_length_35126_cov_79.463659	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01204	apbC	Iron-sulfur cluster carrier protein	8	2	0	0.0926491356812595	0.00077808226830478	S1	NODE_437_length_35126_cov_79.463659	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01239	resA_1	Thiol-disulfide oxidoreductase ResA	4	1	0	0.128158305034105	0.0499407927978039	S1	NODE_443_length_34660_cov_75.701806	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01239	resA_1	Thiol-disulfide oxidoreductase ResA	2	1	0	0.347175595949669	0.461731443930172	S5	NODE_443_length_34660_cov_75.701806	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01287	iscS	Cysteine desulfurase IscS	32	20	0	0.23243898490206	2.8065195367688e-07	S5	NODE_480_length_32749_cov_69.346730	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01703	aprB	Adenylylsulfate reductase subunit beta	5	1	0	0.0840633284214534	0.0100231993308848	S5	NODE_822_length_20770_cov_91.030413	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01705	sat	Sulfate adenylyltransferase	4	1	0	0.112172363343272	0.0367590250704597	S1	NODE_822_length_20770_cov_91.030413	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01705	sat	Sulfate adenylyltransferase	22	1	0	0.0154821673494081	7.30193683295965e-13	S5	NODE_822_length_20770_cov_91.030413	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01760	resA_2	Thiol-disulfide oxidoreductase ResA	3	1	0	0.182618069737664	0.149099683840185	S1	NODE_826_length_20734_cov_81.473911	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01760	resA_2	Thiol-disulfide oxidoreductase ResA	3	1	0	0.167641005494825	0.129407018578764	S5	NODE_826_length_20734_cov_81.473911	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01761	dsbD	Thiol:disulfide interchange protein DsbD	27	6	0	0.0874214963316704	2.3469448606761e-10	S1	NODE_826_length_20734_cov_81.473911	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01761	dsbD	Thiol:disulfide interchange protein DsbD	18	5	0	0.108336342590048	8.73808948420596e-07	S5	NODE_826_length_20734_cov_81.473911	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01891	resA_3	Thiol-disulfide oxidoreductase ResA	3	5	0	0.83740884353104	0.833655131401928	S5	NODE_1003_length_17781_cov_80.099966	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01991	erpA_1	Iron-sulfur cluster insertion protein ErpA	15	4	0	0.105387438996553	7.10682724780476e-06	S1	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01991	erpA_1	Iron-sulfur cluster insertion protein ErpA	16	4	0	0.0907660323184733	1.00263269275924e-06	S5	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01992	iscA	Iron-binding protein IscA	17	2	0	0.0502734461515502	8.17823936349882e-08	S1	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01992	iscA	Iron-binding protein IscA	12	5	0	0.169793694784794	0.0005443505160595	S5	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01996	sufS	Cysteine desulfurase SufS	30	8	1	0.0913141181113051	8.46089864836586e-12	S1	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01996	sufS	Cysteine desulfurase SufS	34	7	1	0.0670576819338817	5.99520433297585e-15	S5	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01996	sufS	Cysteine desulfurase SufS	19	6	1	0.105288104851596	1.41284338672776e-07	S7	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_01997	iscU	Iron-sulfur cluster assembly scaffold protein IscU	18	1	0	0.0217715261709561	9.5612973094461e-10	S1	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_01997	iscU	Iron-sulfur cluster assembly scaffold protein IscU	21	1	0	0.0171389162460928	6.45461462056574e-12	S5	NODE_1136_length_16109_cov_114.161891	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Iron
HIFPLKJG_02128	msrB	Peptide methionine sulfoxide reductase MsrB	3	3	0	0.537335718497049	0.507631133434926	S1	NODE_1908_length_9235_cov_78.251634	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_02128	msrB	Peptide methionine sulfoxide reductase MsrB	3	2	0	0.330721619373394	0.278670326479421	S5	NODE_1908_length_9235_cov_78.251634	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_02151	dsbE	Thiol:disulfide interchange protein DsbE	30	5	0	0.0580597429384141	1.56319401867222e-13	S5	NODE_1953_length_8932_cov_74.574406	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_02336	cysC	putative adenylyl-sulfate kinase	6	1	0	0.071226495366092	0.00340064434248943	S1	NODE_3255_length_4655_cov_82.855870	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
HIFPLKJG_02336	cysC	putative adenylyl-sulfate kinase	12	5	0	0.150545231635366	0.000225678997802015	S5	NODE_3255_length_4655_cov_82.855870	SPAdes-MetaBAT2Refined-S1.19	Proteobacteria	0.71	Sulfur
BNBCPGHF_00240	fdhD	Sulfur carrier protein FdhD	4	3	0	0.341507282244424	0.194795456550727	S17	NODE_129_length_153602_cov_11.817463	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_00487	soeA	Sulfite dehydrogenase subunit A	2	2	0	0.312360981111518	0.0416022363636909	S2	NODE_224_length_126041_cov_11.858421	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_00491	betC	Choline-sulfatase	1	1	0	0.123584283656437	0.00156402261552091	S17	NODE_224_length_126041_cov_11.858421	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_00591	copA_1	Copper-exporting P-type ATPase	1	1	0	0.192963510634272	0.0242852387091319	S2	NODE_224_length_126041_cov_11.858421	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Copper
BNBCPGHF_00591	copA_1	Copper-exporting P-type ATPase	12	4	0	0.122692610894922	9.45921855581844e-05	S5	NODE_224_length_126041_cov_11.858421	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Copper
BNBCPGHF_00591	copA_1	Copper-exporting P-type ATPase	16	2	0	0.0433581564964946	2.52724492444401e-08	S17	NODE_224_length_126041_cov_11.858421	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Copper
BNBCPGHF_00651	mmcO_1	Multicopper oxidase MmcO	8	2	0	0.0935582902408382	0.000738819113521916	S17	NODE_239_length_122503_cov_13.886409	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Copper
BNBCPGHF_00919	cuyA_1	L-cysteate sulfo-lyase	6	3	0	0.189555341707659	0.020602268466236	S2	NODE_245_length_120655_cov_11.244735	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_01165	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	0	1	0	0.272894102772497	0.098386391049171	S17	NODE_392_length_98899_cov_12.127018	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_01343	sufE	Cysteine desulfuration protein SufE	6	3	0	0.194156898077385	0.0221809578322065	S17	NODE_458_length_91063_cov_14.233001	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_01638	paoA_2	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA	18	2	0	0.0384330817549003	1.8974075643996e-09	S17	NODE_626_length_77533_cov_12.839335	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Iron
BNBCPGHF_01653	yfcG_2	Disulfide-bond oxidoreductase YfcG	3	2	0	0.304683344840025	0.245983673062514	S28	NODE_634_length_76802_cov_13.355076	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_02121	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	4	5	0	0.518184123556933	0.139565253162744	S17	NODE_810_length_64979_cov_12.567879	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_02122	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	4	1	0	0.11178689590849	0.031300537569023	S2	NODE_810_length_64979_cov_12.567879	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_02301	copA_2	putative copper-importing P-type ATPase A	18	2	0	0.0420698160154335	6.05745398285507e-09	S28	NODE_931_length_60463_cov_11.875894	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Copper
BNBCPGHF_02416	cysD	Sulfate adenylyltransferase subunit 2	0	1	0	0.195626671075503	0.0259333005142866	S17	NODE_1013_length_57475_cov_13.172414	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_02722	apbC	Iron-sulfur cluster carrier protein	5	6	0	0.524952770613451	0.329042160363104	S17	NODE_1681_length_42405_cov_11.504179	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Iron
BNBCPGHF_03493	yihQ_2	Sulfoquinovosidase	1	1	0	0.22474274026333	0.0479007103526549	S2	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_03493	yihQ_2	Sulfoquinovosidase	6	3	0	0.19469002267221	0.00404949347630035	S17	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_03501	suyB_2	(2R)-sulfolactate sulfo-lyase subunit beta	3	1	0	0.141112334812635	0.0919886974786751	S2	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_03501	suyB_2	(2R)-sulfolactate sulfo-lyase subunit beta	19	2	0	0.0323146696526059	1.03095088022087e-10	S17	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_03502	comC_2	(2R)-3-sulfolactate dehydrogenase (NADP(+))	1	1	0	0.1893547438622	0.022150560251822	S17	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
BNBCPGHF_03503	slcC	(S)-sulfolactate dehydrogenase	0	2	0	0.410652664266199	0.139763437443164	S17	NODE_8448_length_13230_cov_83.855332	SPAdes-MetaBAT2Refined-S17.63	Proteobacteria	0.66	Sulfur
CPFOHGEM_00218	sseA	3-mercaptopyruvate sulfurtransferase	1	1	0	0.234021731787805	0.0563550466987035	S17	NODE_799_length_65333_cov_12.820460	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_00237	dsbD_1	Thiol:disulfide interchange protein DsbD	3	2	0	0.193772192543732	0.00150008709289806	S17	NODE_882_length_62135_cov_11.887146	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_00414	dorA	Dimethyl sulfoxide/trimethylamine N-oxide reductase	8	6	0	0.280420074516071	0.0171668873744086	S17	NODE_1312_length_49269_cov_13.083797	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_00425	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	0	1	0	0.244599997646509	0.066783758437715	S17	NODE_1312_length_49269_cov_13.083797	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_00538	mmcO_1	Multicopper oxidase MmcO	0	1	0	0.313986308263753	0.151917309601391	S5	NODE_1729_length_41469_cov_11.874101	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Copper
CPFOHGEM_01143	hpsN	Sulfopropanediol 3-dehydrogenase	1	1	0	0.13931965528665	0.00372443393747091	S17	NODE_2917_length_29554_cov_13.295332	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01245	yfcG	Disulfide-bond oxidoreductase YfcG	7	2	0	0.100808274408847	0.00189146497160886	S17	NODE_3141_length_28075_cov_12.243219	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01429	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	3	1	0	0.109658965734907	0.000586733561465658	S17	NODE_3415_length_26447_cov_11.450591	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01443	ssuB_2	Aliphatic sulfonates import ATP-binding protein SsuB	0	2	0	0.471610921593812	0.224532698420676	S17	NODE_3451_length_26253_cov_12.280556	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01738	dddP_2	Dimethlysulfonioproprionate lyase DddP	6	2	0	0.123856742589255	0.00547613233809208	S17	NODE_4172_length_22718_cov_12.113798	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01808	comC	(2R)-3-sulfolactate dehydrogenase (NADP(+))	4	1	0	0.12033396368224	0.0186024222996665	S17	NODE_4443_length_21819_cov_14.240719	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_01957	dsbB	Disulfide bond formation protein B	2	2	0	0.821790555272531	0.802992156444077	S17	NODE_4753_length_20757_cov_11.737948	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02049	fadF_2	putative iron-sulfur-binding oxidoreductase FadF	2	2	0	0.195477573566465	0.00162300554133532	S17	NODE_4929_length_20163_cov_13.364283	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_02194	metZ_1	O-succinylhomoserine sulfhydrylase	3	1	0	0.105929927084175	0.000431535064891353	S17	NODE_5665_length_18023_cov_12.238424	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02434	cysK1	O-acetylserine sulfhydrylase	0	1	0	0.196217218822293	0.0263071093981304	S17	NODE_6295_length_16709_cov_11.661042	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02461	moeZ_1	putative adenylyltransferase/sulfurtransferase MoeZ	0	2	0	0.501918559606142	0.270906585998634	S17	NODE_6380_length_16562_cov_12.347550	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02561	tsaC1_2	4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2	1	1	0	0.243425918283404	0.0655863159817972	S17	NODE_6800_length_15739_cov_11.426996	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02663	ssuB_4	Aliphatic sulfonates import ATP-binding protein SsuB	1	2	0	0.490880622593322	0.253774672619526	S17	NODE_7185_length_15077_cov_11.187991	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02699	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	7	1	0	0.0615643263599379	0.00108338279050135	S17	NODE_7321_length_14860_cov_13.634245	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02839	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	1	1	0	0.188109316941434	0.0214401969280116	S17	NODE_8200_length_13557_cov_13.644275	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_02884	acsE	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase	4	1	0	0.104165882106619	0.0170199561017541	S17	NODE_8470_length_13191_cov_12.368377	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_02924	iscS_2	Cysteine desulfurase IscS	2	1	0	0.16477367989616	0.0105980779902307	S17	NODE_8805_length_12772_cov_11.777621	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_03032	fieF	Ferrous-iron efflux pump FieF	10	6	0	0.223194407486433	0.0041615399868753	S17	NODE_9415_length_12064_cov_12.043051	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_03045	iscA	Iron-binding protein IscA	0	1	0	0.489539205687455	0.417658920072948	S17	NODE_9528_length_11956_cov_11.894043	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_03343	betC	Choline-sulfatase	2	2	0	0.254308003646454	0.0124044630079672	S17	NODE_11356_length_10324_cov_12.023858	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_03645	fetA	putative iron export ATP-binding protein FetA	0	1	0	0.339058994338689	0.18770796128091	S17	NODE_16553_length_7461_cov_11.025790	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_03646	fetB	putative iron export permease protein FetB	0	1	0	0.248204139159561	0.0705199628069758	S17	NODE_16553_length_7461_cov_11.025790	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Iron
CPFOHGEM_03680	mmcO_2	Multicopper oxidase MmcO	7	5	0	0.265137294133452	0.0306199257852443	S15	NODE_17280_length_7173_cov_14.652571	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Copper
CPFOHGEM_03680	mmcO_2	Multicopper oxidase MmcO	14	11	0	0.262104691599257	0.00128902548978616	S17	NODE_17280_length_7173_cov_14.652571	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Copper
CPFOHGEM_03887	yedY1	Putative protein-methionine-sulfoxide reductase subunit YedZ1	0	1	0	0.264638923436889	0.0886516049958752	S17	NODE_20070_length_6294_cov_13.762943	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_04483	dsbD_2	Thiol:disulfide interchange protein DsbD	7	5	0	0.304294756730361	0.0514441514812984	S7	NODE_53660_length_2703_cov_5.793051	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_04483	dsbD_2	Thiol:disulfide interchange protein DsbD	12	2	0	0.0657171855759106	1.10690370596078e-05	S17	NODE_53660_length_2703_cov_5.793051	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
CPFOHGEM_04541	tlpA	Thiol:disulfide interchange protein TlpA	0	1	0	0.335102535393303	0.181942547058368	S17	NODE_63024_length_2357_cov_10.831885	SPAdes-MetaBAT2Refined-S17.191_sub	Proteobacteria	2.24	Sulfur
BNBHICIM_00064	fdhD	Sulfur carrier protein FdhD	42	9	0	0.0783657462972973	2.22044604925031e-16	S5	NODE_4612_length_15379_cov_19.031911	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00064	fdhD	Sulfur carrier protein FdhD	39	9	0	0.0843517189504946	5.10702591327572e-15	S7	NODE_4612_length_15379_cov_19.031911	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00315	mmcO_1	Multicopper oxidase MmcO	52	30	0	0.210908275310705	5.53279644321947e-12	S5	NODE_7922_length_9592_cov_13.750865	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Copper
BNBHICIM_00315	mmcO_1	Multicopper oxidase MmcO	0	1	0	0.216954447679721	0.0413310629653469	S7	NODE_7922_length_9592_cov_13.750865	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Copper
BNBHICIM_00476	nifS	Cysteine desulfurase NifS	55	3	0	0.0202836807414838	0	S5	NODE_9201_length_8284_cov_25.291044	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00625	msrB	Peptide methionine sulfoxide reductase MsrB	14	4	0	0.101143824949059	7.52133106596276e-06	S5	NODE_10393_length_7404_cov_15.527827	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00625	msrB	Peptide methionine sulfoxide reductase MsrB	8	2	0	0.0942021448954951	0.000834887338833301	S7	NODE_10393_length_7404_cov_15.527827	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00757	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	36	19	0	0.185527718491481	1.26293342450623e-09	S5	NODE_11520_length_6738_cov_15.696095	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00757	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	10	7	0	0.266414940096982	0.00912279338054722	S7	NODE_11520_length_6738_cov_15.696095	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00762	msrA	Peptide methionine sulfoxide reductase MsrA	50	13	0	0.0922289316378762	0	S5	NODE_11532_length_6730_cov_18.681199	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00762	msrA	Peptide methionine sulfoxide reductase MsrA	17	2	0	0.0435551030995999	1.55775738974739e-08	S7	NODE_11532_length_6730_cov_18.681199	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00855	sir_1	Sulfite reductase [ferredoxin]	55	17	0	0.1083820141704	0	S5	NODE_12227_length_6376_cov_17.800190	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00855	sir_1	Sulfite reductase [ferredoxin]	46	3	0	0.0226648265300129	0	S7	NODE_12227_length_6376_cov_17.800190	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00856	cysH	Phosphoadenosine phosphosulfate reductase	30	9	0	0.114084154816779	2.23809748511883e-10	S5	NODE_12227_length_6376_cov_17.800190	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00856	cysH	Phosphoadenosine phosphosulfate reductase	15	4	0	0.105127504841356	6.8505941352992e-06	S7	NODE_12227_length_6376_cov_17.800190	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00904	ctpA	Copper-exporting P-type ATPase	79	41	0	0.196943287089398	0	S5	NODE_12868_length_6075_cov_16.195847	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Copper
BNBHICIM_00904	ctpA	Copper-exporting P-type ATPase	32	11	0	0.131881116875848	3.06132341698628e-10	S7	NODE_12868_length_6075_cov_16.195847	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Copper
BNBHICIM_00905	dmsA	Dimethyl sulfoxide reductase DmsA	24	17	0	0.246298000377748	1.29332186116216e-05	S5	NODE_12894_length_6065_cov_20.167388	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00905	dmsA	Dimethyl sulfoxide reductase DmsA	39	16	0	0.140169772751009	2.52697862634932e-12	S7	NODE_12894_length_6065_cov_20.167388	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00912	nifK_1	Nitrogenase molybdenum-iron protein beta chain	72	11	0	0.0485322409220513	0	S5	NODE_13110_length_5970_cov_17.949112	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Iron
BNBHICIM_00912	nifK_1	Nitrogenase molybdenum-iron protein beta chain	39	16	0	0.13037781102088	4.02566868729082e-13	S7	NODE_13110_length_5970_cov_17.949112	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Iron
BNBHICIM_00926	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	22	8	0	0.1452087844113	5.47294360941919e-07	S5	NODE_13271_length_5904_cov_17.368268	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00930	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	37	8	0	0.0727020974376922	1.4432899320127e-15	S5	NODE_13522_length_5799_cov_15.554492	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00930	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	13	5	0	0.135288773776367	6.36889490647219e-05	S7	NODE_13522_length_5799_cov_15.554492	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Sulfur
BNBHICIM_00984	iscA	Iron-binding protein IscA	14	8	0	0.208963092988153	0.000415418602450646	S5	NODE_13822_length_5680_cov_17.988978	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Iron
BNBHICIM_00984	iscA	Iron-binding protein IscA	12	5	0	0.154921938146397	0.000277360352708644	S7	NODE_13822_length_5680_cov_17.988978	SPAdes-MaxBin2Refined-S7.068_sub	Proteobacteria	5.01	Iron
